3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,410093,1440,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,410123,1470,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.95,-0.72,-0.45,410153,1500,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,410183,1530,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,410213,1560,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,410243,1590,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,3.03,-0.96,-0.36,410273,1620,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,410303,1650,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,410333,1680,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,410363,1710,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,3.03,-0.96,-0.36,410393,1740,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.95,-0.72,-0.45,410423,1770,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,410453,1800,
3.02,-0.75,0.61,2.81,0.00,1.22,2.89,-1.21,1.01,3.03,-0.96,-0.36,410483,1830,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,410513,1860,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,410543,1890,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,3.03,-0.96,-0.36,410573,1920,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,410603,1950,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,2.97,-0.95,-0.34,410633,1980,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,410663,2010,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,410693,2040,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,0.00,-0.34,410723,2070,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,410753,2100,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,410783,2130,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,410813,2160,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,410843,2190,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,3.03,-0.96,-0.36,410873,2220,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,410903,2250,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,3.03,0.00,-0.36,410933,2280,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,410963,2310,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,3.03,0.00,-0.36,410993,2340,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,411023,2370,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,411053,2400,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,411083,2430,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,411113,2460,
